tileid,parenttile_id,resourceinstance_id,Imagebefore2015,imagebefore2015caption,imagebefore2015description,sortorder,provisionaledits,nodegroup_id
5e3b269f-41f4-4373-a3f6-cf2edede2dd2,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_1920s anonymous.jpg,"<p>Keśavanārāyaṇa Coka, view from N (unknown photographer, c. 1920s)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
f03ccd20-140e-4f7a-abb3-171e929dd464,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_1973 Pruscha.jpg,"<p>Keśavanārāyaṇa Coka, view from SW (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 165 (P-133)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
0f2f993f-8033-48ae-9358-d87b0375cd63,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_1997 Lama.jpg,"<p>Keśavanārāyaṇa Coka, Keśavanārāyaṇa Mandira, view from W (courtesy of Mani Lama, 1997)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
71b57470-25d9-42a3-9202-79aca9333d3d,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_1998_Klimek_01.jpg,"<p>Keśavanārāyaṇa Coka from outside, view from NW (courtesy of Stanislaw Klimek, 1998)</p>
","<p>The palace building following its restoration from 1984-1996. The DegutaleTemple is seen to the right and the Garuda pillar in front.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
4a61a4ae-092b-4b22-bc7e-65003e229d0c,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_1998 Klimek_02.jpg,"<p>Keśavanārāyaṇa Coka, East wing East facade, view from E (courtesy of Stanislaw Klimek, 1998)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
457ac355-3a1a-41f7-8cbc-70665d7c08f7,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_2000 Steiner_01.jpg,"<p>Keśavanārāyaṇa Coka, the golden door and window, view from W (courtesy of Rupert Steiner, 2000)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1577a7fa-7421-4c2d-a963-2ee200fbbee7,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330-001_H_2000 Steiner_02.jpg,"<p>Keśavanārāyaṇa Coka, the courtyard with Keśavanārāyaṇa temple, view from W (courtesy of Rupert Steiner, 2000)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a9c41cd6-0812-4cd8-a802-cb7ee85678fe,None,bbe0fc5e-d632-11e9-a1bd-0242ac140006,/files/uploadedfiles/LAL1330_H_2000 Steiner_03.jpg,"<p>Keśavanārāyaṇa Coka, the East wing East facade, view from NE (courtesy of Rupert Steiner, 2000)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
bcf840a0-b56b-424b-9431-6c78ac1d754b,None,bc3c1b44-e60d-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4007_H_20141103.jpg,"<p>Cvalcā Phalcā at Pinchẽ, view from SW; photo by Christiane Brosius;&nbsp;2014-03-11; courtesy of Christiane Brosius; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
2c1fdbab-7093-4102-ab28-4657e5374935,None,bc3c1b44-e60d-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4007_H_20140311_01.jpg,"<p>Cvalcā Phalcā at Pinchẽ, view from SW; photo by Christiane Brosius;&nbsp;2014-03-11; courtesy of Christiane Brosius; free access &ndash; no reuse</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
cb130d13-1fda-486a-a7b9-c2c3c9c8d130,None,bc3c1b44-e60d-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL4007_H_199101_NG Gutschow 2011 p 661_4.jpg,"<p>Cvalcā Phalcā, view from W; photo by Niels Gutschow;&nbsp;1991-01; courtesy of Niels Gutschow;&nbsp;free access &ndash; no reuse</p>
","<p>Source: <strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XW4G4GYM/q/gutschow"">Gutschow</a></strong> 2011, 661</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
6f14a23a-5282-4d97-81b4-c0219bd41908,None,bc7fbe06-eec3-4f9d-8bf0-e72186e51e0b,/files/uploadedfiles/KAT1040_H_1984 Downs.jpg,"<p>Dhanasiṃ Bāhāḥ, view from N; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source:&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>,&nbsp;<em>Buddhist Monasteries of Nepal</em>, 1985, p. 294</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
3e0b07f6-f524-40ce-896c-6963f2ecc38d,None,bdca6826-e8d3-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1120 inv img.jpg,"<p>Kvālkhu Gaṇeśa Mandira, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, p. 158 (P-112)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
89fd2e63-9b3a-43d4-a196-c2480ec11625,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,/files/uploadedfiles/MUG0160_H_20140906_04.jpg,"<p>Thārpa Maṣṭā Temple, view from south-west; photo by David C. Andolfatto; 2014-09-06</p>
","<p>View of the door to the temple&#39;s&nbsp;<em>sanctum.</em></p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
1358b270-c2fb-4f86-85e2-4246740e0212,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,/files/uploadedfiles/MUG0160_H_20140906_02.jpg,"<p>Thārpa Maṣṭā Temple, view from east; photo by David C. Andolfatto; 2014-09-06</p>
","<p>View of the southeastern side of the temple&#39;s arcade, composed of three arches.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
f91332dd-1a3f-409b-9699-38b7537847e3,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,/files/uploadedfiles/MUG0160_H_20140906_03.jpg,"<p>Thārpa Maṣṭā Temple, view from south-east; photo by David C. Andolfatto; 2014-09-06</p>
","<p>View of the arcade&#39;s corner. The protruding entablement of the arcade&#39;s southern side&nbsp;is carved with representations of a ram and a squatting anthropomorph (?). This architectural element is called&nbsp;<em>nyuḍan&nbsp;</em>in Khaś language. The term is also used for old doors.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
0a6bae0e-4fb7-4d18-a897-335b2adf2d6a,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,/files/uploadedfiles/SOL0010_H_1980 c_02.JPG,"<p>Tashi Thongmon Gumbā,&nbsp;view from S (detail); photo collection D. Sherpa; ca. 1980</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
7756a55e-347c-4e8f-a21a-a0380514a8ea,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,/files/uploadedfiles/SOL0010_H_2008 c_01.jpg,"<p>Tashi Thongmon Gumbā,&nbsp;view from S; photo collection K. Sherpa; ca. 2008</p>
","<p>The photo shows the old portico which was later replaced by a concrete-frame structure. The courtyard building in the foreground was replaced in 2007 empoying concrete-cast pillars.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
d5a247d8-58a6-4ba7-95f6-0239642ca0f0,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,/files/uploadedfiles/SOL0010_H_1971 Perry Letson.jpg,"<p>Tashi Thongmon Gumbā, view from S, photo by Perry Letson; 1971;&nbsp;courtesy of Nepal Peace Corps Photo Project</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
bed84604-c6d8-4f59-aacc-8c894c4ca8e2,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,/files/uploadedfiles/SOL0010_H_1985 c_01.JPG,"<p>Tashi Thongmon Gumbā,&nbsp;view from SE; photo collection K. Sherpa; ca. 1985</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
1a2d7aaf-a70b-4273-8bf0-325f0353490e,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,/files/uploadedfiles/SOL0010_H_1980 c_01.JPG,"<p>Tashi Thongmon Gumbā,&nbsp;view of the village from S; photo collection D. Sherpa; ca. 1980</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
400e6f28-70a4-409f-8ca6-a60e5c07bd80,None,c07ed9a8-8a2b-4453-9478-803722743140,/files/uploadedfiles/LAL1450 inv img.jpg,"<p>Kṛṣṇa Mandira, historical image; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: Carl <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 169&nbsp;(P-145)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
dc04be5d-19ce-4a0f-a7d2-b178a9a8584d,None,c0e068c4-3861-4dda-b854-bf9090b1943b,/files/uploadedfiles/0105.jpg,"<p>Jhatāpvaḥ Phalcā, historical image; photo by Niels Gutschow; 1992-11; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/gutschow/titleCreatorYear/items/XW4G4GYM/item-list"" target=""_blank""><strong>Gutschow</strong></a>, <em>Architecture of the Newars</em>, 2011, vol. 1, p. 105</p>

<p>&nbsp;</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
22026d01-0534-4a8a-bfed-3062d1707def,None,c14d067e-43e0-40e2-9285-b46e67f7512e,/files/uploadedfiles/LAL1020_H_ca.19840000.jpg,"<p>Cīdhaṅgu Konti Bahī, view from NE; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 210</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
24c25a92-1af5-487a-9ea7-bc3e77931fa9,None,c1999448-f401-11e9-8649-0242ac130002,/files/uploadedfiles/LAL2370_H_1975.jpg,"<p>Iche Bāhāḥ, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 194 (P-237).</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
67bdb68a-f559-4e91-a015-e301149c6806,None,c1999448-f401-11e9-8649-0242ac130002,/files/uploadedfiles/LAL2370_H_ca.1970.jpg,"<p>Iche Bāhāḥ, view from SE; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=17974"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Baha&amp;start_hit=401"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
dcfa8f49-05df-4e90-b427-d0ab9a273e15,None,c1999448-f401-11e9-8649-0242ac130002,/files/uploadedfiles/LAL2370_H_ca.19840000.jpg,"<p>Iche Bāhāḥ, view from SE; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 116</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
6ed76a49-2e39-43b1-9340-ec17faf5486c,None,c1c37f40-b4fa-4cc7-89ab-ab47dd29262e,/files/uploadedfiles/LAL4010_H_20110000_01.jpg,"<p>Subāhāḥ Phalchā 3, historical photo, view from SE; photo by Niels Gutschow; 1991-01; courtesy of Niels Gutschow; free access &ndash; no reuse; source: Niels <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/gutschow/titleCreatorYear/items/SSJP3PFI/item-list"" target=""_blank""><strong>Gutschow</strong></a>, <em>Architecture of the Newars</em>, 2011, vol. 2, p. 661</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
fc8b66a7-8381-41c5-aac6-c44b8f9536ad,None,c232bdac-f1a0-11e9-8649-0242ac130002,/files/uploadedfiles/LAL0400_H_20080615_01.JPG,"<p>Vana Bāhāḥ, historical image, view from S (photo by Bruce Owens, June 2008)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
8b8a17d3-36ff-4209-80d4-c24e77f8680a,None,c232bdac-f1a0-11e9-8649-0242ac130002,/files/uploadedfiles/LAL0400_H_1985.jpg,"<p>Vana Bāhāḥ, historical photo (by Hugh R. Downs, ca. 1970-84)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5A9SNX3X/q/Locke"" target=""_blank""><strong>Locke</strong></a> 1985, p. 160</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
d519dac0-7af1-4c04-8c70-e4285293dba5,None,c232bdac-f1a0-11e9-8649-0242ac130002,/files/uploadedfiles/LAL0400_H_20080615_02.JPG,"<p>Vana Bāhāḥ, historical image, view from SE (photo by Bruce Owens, June 2008)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
ec655f2d-9ec9-4a70-9d87-4cd13ad28ba7,None,c232bdac-f1a0-11e9-8649-0242ac130002,/files/uploadedfiles/LAL0400_H_1975.jpg,"<p>Vana Bāhāḥ, historical photo (by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 1, p. 139 (P-40)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
4bdc3465-6b34-4e5b-abf3-1a1e3a3349a4,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,/files/uploadedfiles/LAL2600_H_ca.1970.jpg,"<p>Naudvã Bāhāḥ, view from SE; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=17984"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Baha&amp;start_hit=401"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
0ac56c6a-7f7b-4d98-b82c-0819a215a779,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,/files/uploadedfiles/LAL2600_H_ca.19740000_01.jpg,"<p>Naudvã Bāhāḥ, view from SE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 200 (P-260)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
aac24cf7-9d57-41a0-82f5-2691ef10fe24,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,/files/uploadedfiles/LAL2600_H_ca.19840000_02.jpg,"<p>Naudvã Bāhāḥ, view from E; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 106</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
55839f7c-f94e-4115-b40c-8d26f2896b2b,None,c424b153-f094-485f-9869-38b571398549,/files/uploadedfiles/KAT1210_H_ca.19840000_02.jpg,"<p>Baku Nani, view from E; photo by Hugh R. Downs; 1970-84; courtesy of John Locke; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/locke/titleCreatorYear/items/5A9SNX3X/item-list"" target=""_blank""><strong>John Locke</strong></a>, <em>Buddhist Monasteries of Nepal</em>, 1985, p. 289</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
768046c4-3b86-409e-9e8f-181f99509c42,None,c424b153-f094-485f-9869-38b571398549,/files/uploadedfiles/KAT1210_H_ca.19740000_01.jpg,"<p>Baku Nani, view from SE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 44 (K-121)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
062f0058-5703-476a-ba91-3e11d3633038,None,c5248a52-966b-43c2-bc90-4d30d6ba824a,/files/uploadedfiles/DLK0210_H_20140930_03.jpg,"<p>Katuvālalgāũ Fountain, <em>makara </em>carved&nbsp;stone conduit, view from E; photo by David C. Andolfatto; 2014-09-30</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
0be5c667-7524-40cc-bbe4-f29c2c2b637a,None,c5248a52-966b-43c2-bc90-4d30d6ba824a,/files/uploadedfiles/DLK0210_H_20140930_04.jpg,"<p>Katuvālalgāũ Fountain, <em>makara </em>carved&nbsp;stone conduit, view from N; photo by David C. Andolfatto; 2014-09-30</p>
","<p>The spout was used to sharpen metallic tools. This is attested by the eroded zones with a polished surface.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
1054b52b-6cb5-4c26-a9f8-920e5397a652,None,c5248a52-966b-43c2-bc90-4d30d6ba824a,/files/uploadedfiles/DLK0210_H_20140930_02.jpg,"<p>Katuvālalgāũ Fountain, <em>makara </em>carved medieval stone conduit (middle) and two recently added pvc pipe conduits (left and right), view from NE; photo by David C. Andolfatto; 2014-09-30</p>
","<p>Architectural details are visible through the cement.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
3a3f9fc9-5175-4d5a-b0c6-ab426c9bbd20,None,c566021c-f3ef-11e9-8649-0242ac130002,/files/uploadedfiles/LAL0270 inv img.jpg,"<p>Gaṇeśa Mandira, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 137 (P-27)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
453bb1cd-20a1-4625-98d6-3e40baab0ba0,None,c65d730c-e80b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1480_H_ca.1970.jpg,"<p>Aśoka Stūpa North, view from NE; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=18013"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?browseType=keyword&amp;listOfKeyWords=Nepal&amp;start_hit=1751"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
6cb0eb5b-1a7c-4b80-b0a7-19e01d7b1603,None,c65d730c-e80b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1480_H_1973 Pruscha.jpg,"<p>Aśoka Stūpa North at Ī Bahī, view from NE (photo by Carl Pruscha, ca. 1972-3)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/XT76UK98/q/Prusch"" target=""_blank""><strong>Pruscha</strong></a>&nbsp;1975, vol. 2, p. 170 (P-148)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
7616ab85-924c-44de-b26b-b482d23985ab,None,c65d730c-e80b-11e9-b125-0242ac130002,/files/uploadedfiles/LAL1480_H_1920c Chitrakar.jpg,"<p>Aśoka Stūpa North at Ī Bahī, view from S (photo by Dirgha Man Chitrakar, c. 1900-1930s)</p>
","<p>Courtesy of Dirghaman &amp; Ganeshman Chitrakar Art Foundation</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
d08a4385-0eaf-4b38-830f-9526c15b1db3,None,c71c03f4-1149-454a-8e88-3e1a9e8d9ec5,/files/uploadedfiles/KAT0950_H_ca.19740000_01.jpg,"<p>Kapileśvara Mahādeva Mandira, view from ..; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 37 (K-95)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
23b05589-1f47-4e45-b134-f758d4982a0e,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1350_H_2011_02.jpg,"<p>Viśveśvara Mandira, the upper roof collapsed on 6 August 1989 and was reinstated in 1990 (photo by Niels Gutschow, 1989-08-08)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank""><strong>Gutschow</strong></a> 2011, 370</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
4947f8c6-cc91-4aea-bac6-beee0c8042d9,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1350_H_1975.jpg,"<p>Viśveśvara Mandira, historical image (photo by Carl Pruscha, ca. 1974)</p>
","<p>Source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/Q528C497"" target=""_blank""><strong>Pruscha</strong></a> 1975, vol. 2, p. 165 (P-135)</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
47321c4e-5e8c-4c41-8d25-4107193b7775,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1350_H_ca.1970.jpg,"<p>Viśveśvara Mandira, view from SE; photo by John C. Huntington; 1970; courtesy of the John C. and Susan L. Huntington Photographic Archive of Buddhist and Asian Art; free access &ndash; no reuse; source: <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/show_detail.py?ObjectID=18012"" target=""_blank""><strong>The Huntington Archive</strong></a></p>
","<p>Please visit <a href=""https://dsal.uchicago.edu/cgi-bin/huntington/browse_hub.py?listOfKeyWords=Patan+Darbar+square&amp;browseType=keyword&amp;start_hit=1"" target=""_blank""><strong>the Huntington Archive</strong></a> for more photos of this Temple.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
8176dadb-2e7f-441e-800b-1b741862ea30,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,/files/uploadedfiles/LAL1350_H_2011_01.jpg,"<p>Viśveśvara Mandira (photo: Stanislaw Klimek, 2008-08-21)</p>
","<p>Source: from&nbsp;<a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/Gutschow"" target=""_top""><strong>Gutschow&nbsp;</strong></a>2011: 469</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
d17ab2de-ba77-4ffb-a162-9a1c1a8989be,None,c7d1edc3-a3ae-4dea-a8f7-a1642645fd06,/files/uploadedfiles/KAT0930_H_ca.19740000_01.jpg,"<p>Bhindyaḥ Hiti, view from SE; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 36 (K-93)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c026db33-d10c-435a-a646-07026ea3bcab,None,c7d9c086-2284-4081-82de-322f2c723d31,/files/uploadedfiles/KAT2630_H_ca.19740000_01.jpg,"<p>Pacalī Ghāṭa, view from W; photo by Carl Pruscha; 1973&ndash;1974; courtesy of Carl Pruscha; free access &ndash; no reuse; source: <a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/search/pruscha/titleCreatorYear/items/Q528C497/item-list"" target=""_blank""><strong>Carl Pruscha</strong></a>, <em>Kathmandu Valley</em>, 1975, vol. II, p. 91 (P-263)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
c2cadef7-29f7-4477-b356-022d99734088,None,c8834722-30f6-11ea-a67f-0242ac130002,/files/uploadedfiles/LAL4246_H_nd_02.jpg,"<p>Bhajana Maṇḍala Phalcā, view from SW (courtesy of&nbsp;Uttam Bahadur Shrestha, unknown date)</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
06334335-a4c2-4a67-b1df-217210d01775,None,c8834722-30f6-11ea-a67f-0242ac130002,/files/uploadedfiles/LAL4246_H_nd_01.jpg,"<p>Bhajana Maṇḍala Phalcā, a group of young men in front of the Phalcā, view from SW (courtesy of&nbsp;Uttam Bahadur Shrestha, unknown date)</p>
","<p>Bhajana Maṇḍala Phalcā can be seen on the very left. The <em>phalcā</em> at the centre of the photograph no longer&nbsp;exists&nbsp;(date of removal unknown).&nbsp;</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
5b3b69d7-bcbb-46ea-841a-b7a144f575d0,None,c8a590ea-78b0-437c-b392-20614ceb58e5,/files/uploadedfiles/KLK0080_H_20140916.jpg,"<p>Mānmā Pillar, view from E; photo by David C. Andolfatto; 2016-10-08</p>
","<p>View of the top part of the pillar&#39;s southern side.</p>
",0,,2ab25702-9323-11e9-8381-0242ac120006
dd9a5c08-5bc0-43a7-8fb2-0209db174d90,None,c8b1d0f0-4fa7-47f0-b318-f57249bab295,/files/uploadedfiles/KIR0060_H_20100510_02.JPG,"<p>Gaḥdhvākhā, before reconstruction, view from E; photo by Bharat Maharjan; 2010-05-10</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
a3186327-1875-4b19-8221-25dfee3e3669,None,c8b1d0f0-4fa7-47f0-b318-f57249bab295,/files/uploadedfiles/KIR0060_H_20010000_01.jpg,"<p>Gaḥdhvākhā, before reconstruction, view from N; photo by Bharat Maharjan; 2001</p>
",,0,,2ab25702-9323-11e9-8381-0242ac120006
