tileid,parenttile_id,resourceinstance_id,Monument references,sortorder,provisionaledits,nodegroup_id
e76f6a5a-826a-4160-8f5d-2e1db689f024,None,d62e32fe-b78c-43af-817c-edb16e6d7ae8,"<p>Shokoohy, Mehard, Natalie H. Shokoohy, and Śukra Ś. Śreṣṭha. <em>Street Shrines of Kirtipur, Nepal: As Long as the Sun and Moon Endure</em>. London: Araxus Books, 2014.</p>

<p><!--?xml version=""1.0""?-->Śukrasāgara, Śreṣṭha. <em>Kīrtipurko Sāṃskritika r Purātāttvika Itihāsa</em>. Kirtipur: Center for Nepal and Asian Studies, 2057.</p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra Eśiyālī Anusandhāna Kendra, 2056.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
d0c51ea5-d74d-4509-b922-8de888cbeca2,None,d642cefe-408c-4943-9405-b0aebe0d82a1,"<p><!--?xml version=""1.0""?-->Shokoohy, Mehard, Natalie H. Shokoohy, and Śukra Ś. Śreṣṭha. <em>Street Shrines of Kirtipur, Nepal: As Long as the Sun and Moon Endure</em>. London: Araxus Books, 2014.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
5ab98105-181d-4457-88c1-4f5c855ddfa8,None,d691fdfc-ba4f-4035-b3cf-82e6a6b14169,"<p><a href=""http://www.bl.uk/onlinegallery/onlineex/apac/other/019wdz000002837u00000000.html"" target=""_blank""><strong>H.A. Oldfield</strong></a></p>

<p><!--?xml version=""1.0""?-->Śarmā, Ḍillīrāja. &ldquo;Gosāĩkuṇḍa : Eka Saṃskṛtika Adyayana.&rdquo; <em>Contributions to Nepalese Studies</em> 26, no. 2 (1999): 265&ndash;80.</p>

<p><a href=""http://annapurnapost.com/news/130187"" target=""_blank""><strong>Ī. Khāijū</strong></a> VS 2076</p>

<p><a href=""https://www.setopati.com/social/241190"" target=""_blank""><strong>S. Śreṣṭha</strong></a> VS 2078</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
10c1b981-a923-4433-a913-206493ee7202,None,d7817b79-6689-481a-acdf-8956b936acf5,"<p>Locke 1985</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/M4F4ED47/library"" target=""_blank""><strong>B. L. Pradhan</strong></a> VS 2064</p>

<p>Prushca 1975</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/N28GMP3U/library"" target=""_blank""><strong>R. Vajrācārya &amp; V. Vajrācārya</strong></a>&nbsp;1103</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
d1f0eccb-4036-4b4b-8317-69782012a51e,None,d7c4e686-d20c-4141-9a25-dfc5d3ccab45,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Śākya, Hemrāja. <em>Śivadevasaṃskārita Rudravarṇa Mahāvihāra: Chagū Adhyayana</em>. Lalitpur, 1994.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
719b499f-5368-4d7f-814f-779fa2db6c96,None,d7d38dd2-f338-11e9-8649-0242ac130002,"<p>&nbsp;</p>

<p>Gutschow, Niels. <em>The Nepalese Caitya: 1500 Years of Buddhist Votive Architecture in the Kathmandu Valley</em>. Monograph Series / Lumbini International Research Institute 1. Stuttgart, London: Menges, 1997.</p>

<p>Gutschow, Niels. <em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
001190f2-0cd7-4292-8d88-84c5dc3b2bb3,None,d966be8e-e82b-11e9-8bc4-0242ac130002,"<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
5b702905-ee99-4772-a0cd-0b2ae31b74bb,None,da572af6-f404-11e9-a3c8-0242ac130002,"<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Regmi, D.R. <em>Medieval Nepal Medieval Period 750-1530 A.D.</em> Vol. 1. Calcutta: Firma K. L. Mukhopadhyay, 1965.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
75db1958-e6cb-49d5-b7ad-a188d16f203b,None,dacad8ea-e7e1-11e9-b125-0242ac130002,"<p>Rāṇā, Puruśottam Śamaśera J.B.&nbsp;<em>Śrī 3 Harūko Tathya Vṛttānta</em>. Vol. 2. Kathmandu: Puruśottam Śamaśera J.B. Rāṇā, VS 2047.</p>

<p>Landon, Perceval.&nbsp;<em>Nepal</em>. Vol. 2. London: Constable and Co. Ltd, 1928 CE.</p>

<p>Vajrācārya, Ratnarāja.&nbsp;<em>Buṅgadyoyā Ratha Yātrākh&atilde;</em>. Lalitpur: Ratnarāja Vajrācārya, NS 1099.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
37038662-9629-45ca-b308-d6059bee84e3,None,db4d5da7-cd79-4f96-b624-d28bdef73274,"<p>Pruscha, Carl, ed. Kathmandu Valley: <em>The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
d5e917b9-02a8-4e5e-ae96-2e5c4dbccf4e,None,dbacea6d-e4a2-4ac1-93ff-0a0c3323fa97,"<p>Pandey, R. N. 1997.&nbsp;<em>Making of Modern Nepal. A study of History, Art and Culture of the Principalities of Western Nepal</em>. New Delhi: Nirala Publications.</p>

<p>Sharma, Dilli Raj. 2012.&nbsp;<em>Heritage of Western Nepal. Art and Architecture</em>. Kathmandu:&nbsp;Centre for Nepal and Asian Studies.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a3d035ae-11e9-48ec-ab2f-b0713f1e1e28,None,dbee183c-e72c-11e9-b125-0242ac130002,"<p><!--?xml version=""1.0""?--></p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
8f4ac7c4-3105-4ab1-9343-02d3078b66e8,None,dc5306f4-f571-11e9-8649-0242ac130002,"<p>Gutschow, Niels. <em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p>Maharjan, Alina (2016). Yala Dupāḥtvāḥyā Sanāḥ Guthi. Lalitpur: Dupāt ṭol Sudhāra Samiti.</p>

<p>Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
36a5bbf5-b36e-41ef-a95c-2df82d8297e9,None,dcfad1e4-d632-11e9-a1bd-0242ac140006,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/6L2V8DIN/q/Gutschow"" target=""_blank""><strong>Gutschow</strong></a> 2011, vol. 3, p. 843</p>

<p>KVPT Report, 2016</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
ee8cd9b1-c25e-4471-a8d0-3eec27bf0349,None,dcfc4ed2-e74b-11e9-8bc4-0242ac130002,"<p><!--?xml version=""1.0""?--></p>

<p>Bangdel, Lain Singh. <em>Stolen Images of Nepal</em>. 1989th ed. Kathmandu: Royal Nepal Academy, 1989. https://www.amazon.com/Stolen-images-Nepal-Singh-Bangdel/dp/B0006EYSVM.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.<!--?xml version=""1.0""?--></p>

<p><!--?xml version=""1.0""?-->UN-HABITAT. &ldquo;Water Movement in Patan, with Reference to Traditional Stone Spouts in Nepal.&rdquo; United Nation Human Settlements Programme, 2008.</p>

<p>Vajrācārya, Dhanavajra. <em>Licchavi Kālakā Abhilekha</em>. Kathmandu: Nepal and Asian Research Center, 2030.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
4fb63f58-8d83-4b9e-bcfe-8f669a6e63c0,None,dd8ad654-e91a-11e9-b125-0242ac130002,"<p><!--?xml version=""1.0""?-->Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p><!--?xml version=""1.0""?-->Pruscha, Carl, editor. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. 1st and 2nd, vol. 1, Anton Schroll, Vajra Publications (reprint), 1975<strong>.</strong></p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
9dab4965-5bf7-4a67-9dc3-50b92ea87340,None,de276e42-6b9c-11ea-b4c2-0242ac130006,"<p>Bajracharya, Manik, and Axel Michaels, eds. <em>Nepālikabhūpavaṃśāvalī: History of the Kings of Nepal: A Buddhist Chronicle</em>. Vol. 1&ndash;2. 3 vols. Kathmandu: Himal Books, 2016.</p>

<p><!--?xml version=""1.0""?-->Jośī, Svasti. &ldquo;Puncalī degaḥ - Chagū adhyayana.&rdquo; Tribhuvan University, 1128.</p>

<p><!--?xml version=""1.0""?-->Locke, John K. <em>Karunamaya: The Cult of Avalokitesvara-Matsyendranath in the Valley of Nepal</em>. Kathmandu: Sahayogi Prakashan, 1980.</p>

<p><!--?xml version=""1.0""?-->Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p><!--?xml version=""1.0""?-->Shrestha, Shobha. &ldquo;Purnachandi Temple of Lalitpur.&rdquo; <em>Ancient Nepal</em> 145 (2000): 1&ndash;6.</p>

<p><!--?xml version=""1.0""?-->Vajrācārya, Dhanavajra. <em>Madhyakālakā Abhilekha</em>. Kathmandu: Nepāla ra eśiyālī anusandhāna kendra, 2056.</p>

<p>Yogī, Devinātha, ed. <em>Devamālā Vaṃśāvalī</em>. Kathmandu: Śūraśaṃśera Ja.Ba.Rā, 2013.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a4fe00ee-072e-4eb4-a807-4ebc02cd1bfb,None,dfb6f035-9e37-4acc-a608-0d3b85d66491,"<p>Adhikary 2012, 116-118.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
b0b972d5-8c3c-4ce9-96a9-6f8b16c4e7a7,None,dfb6f035-9e37-4acc-a608-0d3b85d66491,"<p>Andolfatto, D. C. 2019.&nbsp;<em>Le Pays aux Cent-Vingt-Cinq-Mille Montagnes. Etude Arch&eacute;ologique du Bassin de la Karnali (N&eacute;pal) entre le XIIe et le XVIe si&egrave;cle</em>. Paris: Sorbonne Universit&eacute;.</p>

<p>Sharma, D. R. 2012.&nbsp;<em>Heritage of Western Nepal. Art and Architecture</em>. Kathmandu:&nbsp;Centre for Nepal and Asian Studies.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
ba86e762-9f07-45f4-b68a-667610d19b44,None,e2371888-e6b9-11e9-b125-0242ac130002,"<p>Jośī, Harirāma. &lsquo;&rsquo;Nepālmā Viṣṇuvikrānta&rsquo;.&nbsp;<em>Ancient Nepal</em>&nbsp;22 (n.d.): 54&ndash;59.</p>

<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975, p.&nbsp;266.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
ee040c1d-512b-4297-bb68-ef798d9d8ae0,None,e24051bb-caf5-4479-b3e7-e8252a550661,"<p><!--?xml version=""1.0""?-->Śukrasāgara, Śreṣṭha. <em>Kīrtipurko Sāṃskritika r Purātāttvika Itihāsa</em>. Kirtipur: Center for Nepal and Asian Studies, 2057.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
0f0d81c8-48a4-4cd5-8f46-58bab8d8ffa0,None,e273afc4-5fc1-11ea-b4c2-0242ac130006,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>.&nbsp; 2 vols. Vienna and Kathmandu (reprint): Anton Schroll, Vajra Publications (reprint), 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
413f35a7-61af-4acb-bf56-9c113a178ec5,None,e275f09c-d920-492e-a565-dacb55ddc4ae,"<p>Jośī, Rāsa. <em>Lalitpur Rājdurbār</em>. Lalitpur: Thyākā Research Center, 2065.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Vajrācārya, Herākāji. <em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000.</p>

<p>Vajrācārya, Ratnarāja. <em>Buṅgadyoyā Ratha Yātrākh&atilde;</em>. Lalitpur: Ratnarāja Vajrācārya, 1099.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
b7bab7a0-4dc6-4627-8a81-bef4f4a787f5,None,e2e7bd8e-e81a-11e9-b125-0242ac130002,"<p>Gutschow, Niels.&nbsp;<em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p>Locke, John Kerr.&nbsp;<em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.p. 212.</p>

<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975. p.164.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
703e1dfa-346e-4873-a288-d4654ad062e4,None,e3074532-e806-11e9-8bc4-0242ac130002,"<p>Bangdel, Lain Singh. <em>Stolen Images of Nepal</em>. Kathmandu: Royal Nepal Academy, 1989.</p>

<p><em>Bhāṣā Vaṃśāvalī</em>, Part 2. Kathmandu: Nepal Rāṣṭriya Pustakālaya, 1966 (VS 2023).</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Vajrācārya, Dhanavajra. <em>Licchavikālakā Abhilekha: Anuvāda, Aitihāsika Vyākhyāsahita</em>. Tribhuvana Viśvavidyālaya Nepāla ra Eśiyālī Adhyayana Saṃsthānako Aitihāsika Sāmagrī Mālā 6. Kathmandu: Nepāla ra Eśiyālī Adhyayana Saṃsthāna, TU, 2030.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
27f7fb1e-3d58-4f4f-a61b-fc07ae7f803c,None,e333b4f4-6caf-11ea-b4c2-0242ac130006,"<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
1f901b45-ba1f-4d6a-84e9-efb364219c89,None,e36d8152-e695-11e9-b125-0242ac130002,"<p>Locke, John Kerr.&nbsp;<em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. 2nd ed. 2 vols. Kathmandu: Vajra Publications (reprint), 2015.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
7fea016d-3006-4b08-9365-e5c6a4fc7027,None,e4d19336-e8d3-11e9-b125-0242ac130002,"<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
f3eafb68-0bef-4835-b4de-3f560ee2851e,None,e4dcd814-3927-11ea-a19a-0242ac130006,"<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Sahayogi Press, 1985.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Śākya, Hemrāj. <em>Akṣeśvara Mahāvihāra Pūco chagū adhyayana</em>. Bauddha Vihāra Saṅgha, 1995.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Śreṣṭha, Kṛṣṇa Prakāśa. <em>Sthānanāma-Kośa</em>. Royal Nepal Academy, 2044.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a9b109f5-15c8-4fdb-a4dc-5a8bdc4266ba,None,e5618dda-e5f2-11e9-b125-0242ac130002,"<p><!--?xml version=""1.0""?-->Gutschow, Niels. <em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2. 3 vols. Chicago: Serindia Publications, 2011.</p>

<p><!--?xml version=""1.0""?-->Pruscha, Carl, editor. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Kathmandu: Vajra Publications (reprint), 2015.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
a3f20e97-f525-4c5e-a62a-2f875034bca5,None,e5d8a76a-e671-11e9-b125-0242ac130002,"<p><!--?xml version=""1.0""?-->Furukawa, Akira, Sukra Sagar Shrestha, Amrit Bajracharya, and Kanoko Ogasawara. <em>Jarunhiti</em>. Kathmandu: Vajra Publications, 2010.</p>

<p><!--?xml version=""1.0""?-->Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Tiwari, Sudarshan Raj. &ldquo;Special Study Cy&agrave;sa (A Action Programme and Strategy for Public Space Conservation.&rdquo; Patan: Patan Conservation and Development Programme, 1994.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
cece9c82-009f-4581-8a34-122a0d93c135,None,e67206a4-e913-11e9-8bc4-0242ac130002,"<p>Locke, John Kerr.&nbsp;<em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985. p.159&nbsp;</p>

<p>Pruscha, Carl, ed.&nbsp;<em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975. p.&nbsp;48</p>

<p>Rājavaṃśī, Śaṅkaramāna, ed.&nbsp;<em>Bhūmisambandhī Tamasūka-Tāḍapatra</em>. Vol. 4. Kathmandu: National Archives, VS 2044. p.&nbsp; 96</p>

<p>Vajrācārya, Herākājī, and et al.&nbsp;<em>Vidyādhara Saṃskārita Yaśodhara Mahāvihāra Saṃgha</em>. Lalitpur: 2537th Buddha Jayanti Samāraha Samiti, 1993. p. 117</p>

<p>&nbsp;</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
027a1416-25e9-443a-b829-e254f22b58a2,None,e6c73144-fadc-11e9-8649-0242ac130002,"<p>Basukala, Bijay, and Niels Gutschow. <em>Inventory of Arcaded Platforms Phalcā</em>. NHDP Heidelberg University - Saraf Foundation for Himalayan Traditions and Culture - Department of Archaeology, 2018.</p>",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
2fbc8dfe-994f-4692-9906-453550a6e91b,None,e7151050-eb4e-11e9-b125-0242ac130002,"<p><!--?xml version=""1.0""?--></p>

<p>Gutschow, Niels. <em>Architecture of the Newars: A History of Building Typologies and Details in Nepal</em>. Vol. 2, Serindia Publications, 2011.</p>

<p><!--?xml version=""1.0""?--></p>

<p>Pruscha, Carl, editor. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2, Vienna: Anton Schroll,&nbsp; 1975.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
486bba62-cda2-4eb3-b18c-4e167dffdb9d,None,e73522eb-0ce8-4bca-99a2-add0f09eb964,"<p><!--?xml version=""1.0""?--><!--?xml version=""1.0""?--></p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p><!--?xml version=""1.0""?-->Vajrācārya, Ratnakājī. <em>Yẽ Deyā Caitya Vivaraṇātmaka Adhyayana</em>. Lalitpur: Nepālmaṇḍalyā Bauddha Saṃskriti Sammelan Āyojaka Samiti, 1119.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
ad05ecd5-0e84-46fe-9866-cbc8ba5c96d6,None,e73fb90e-4a7e-4ec5-b889-774943bba723,"<p>Bajracharya, Manik, and Axel Michaels, eds. <em>Nepālikabhūpavaṃśāvalī: History of the Kings of Nepal: A Buddhist Chronicle</em>. Vol. 1&ndash;2. 3 vols. Kathmandu: Himal Books, 2016.</p>

<p>Locke, John Kerr. <em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Śākya, Hemrāja. <em>Samyak Māhādāna Guthi</em>. Kathmandu: Jagatdhara Tulādhara, 2036.</p>

<p>Vajrācārya, Herākāji. <em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
5eed77d3-e3c3-4ba8-9ec4-694e9e8faf8e,None,e78429eb-76fd-429a-869b-d06884f69467,"<p><!--?xml version=""1.0""?-->Śukrasāgara, Śreṣṭha. <em>Kīrtipurko Sāṃskritika r Purātāttvika Itihāsa</em>. Kirtipur: Center for Nepal and Asian Studies, 2057.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
6094d20e-6fce-4b97-ae9b-b7d8e62c1a78,None,e7ad4210-ca99-11e9-b993-0242ac140002,"<p>Basukala, Bijay, and Niels Gutschow. <em>Inventory of Arcaded Platforms Phalcā</em>. NHDP Heidelberg University - Saraf Foundation for Himalayan Traditions and Culture - Department of Archaeology, 2018.</p>

<p>Upādhyāya, Vāsudeva. <em>Prācīna bhāratīya mūrti vij&ntilde;āna</em>. Vārāṇasī: Caukhambā Vidhyā Bhavana,1982.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
83a12d77-5843-4b33-8cc4-f4f0144f9102,None,e82b6796-485c-4df1-8a87-31fb7b52abb4,"<p><!--?xml version=""1.0""?--></p>

<p>Juju, Baladeva. <em>Nevāḥ Saṃskṛti va Nevāḥ Darśana</em>. Lalitpur: Loka Sāhitya Pariṣada, 1115.</p>

<p><!--?xml version=""1.0""?-->Mānandhara, Jītabahādura. <em>Srīgaṇeśāya Namaḥ</em>. Kathmandu: Tārādevī Mānandhara, 2051.</p>

<p>Paudel, Nayānātha, ed. <em>Bhāṣā Vaṃśāvalī</em>. Vol. 1. 2 vols. Nepal Rāṣṭriya Pustakālaya, 2020. https://archive.org/details/BhashaVamshavali1_201712.</p>

<p>Regmi, D.R. <em>Medieval Nepal: A History of the Three Kingdoms 1520 A.D. to 1768 A.D.</em> Vol. II. Calcutta: Firma K. L. Mukhopadhyay, 1966.</p>

<p><!--?xml version=""1.0""?-->Śākya, Hemrāj. <em>Śrī Vidyādharī-Vijayeśvarīsthāna Saṃkṣipta Paricaya</em>. Kathmandu: Vijayeśvarī Mahāvihāra Sudhāra Samiti, 1098.</p>

<p><!--?xml version=""1.0""?-->Yogī, Devinātha, ed. <em>Devamālā Vaṃśāvalī</em>. Kathmandu: Śūraśaṃśera Ja.Ba.Rā, 2013.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
9ca12d28-7adf-4d41-beb1-cfc000b955cc,None,e862d312-eb57-11e9-8bc4-0242ac130002,"<p>Gutschow, Niels, and Bijay Basukala. &lsquo;Patan. Documentation of Phalchas and Arcaded Ground Floors&rsquo;. Patan, Nepal, 1990.</p>

<p>Locke, John Kerr.&nbsp;<em>Buddhist Monasteries of Nepal: A Survey of the Bahas and Bahis of the Kathmandu Valley</em>. Kathmandu: Sahayogi Press, 1985.</p>

<p>Petech, Luciano.&nbsp;<em>Mediaeval History of Nepal</em>. Roma: Instituto Italiano per il Medio ed Estremo Oriente, 1984.</p>

<p>Pruscha, Carl, ed. <em>Kathmandu Valley: The Preservation of Physical Environment and Cultural Heritage, Protective Inventory</em>. Vol. 2. Vienna: Anton Schroll, 1975.</p>

<p>Śākya, Hemrāja.&nbsp;<em>Śraddhālu Dātā Divyadivākara Saṃskārita Śrī Vaiśravarṇa Mahāvihāra, Gujibāhāḥ: Thvayā Chagū Adhyayana</em>. Lalitpur: Śrī Vaiśravarṇa Mahāvihāra Sudhāra Samiti, Gujibāhāḥ, 2001.</p>

<p>Vajrācārya, Herākāji.&nbsp;<em>Yalayā Bauddha Vihāra: Saṃkṣipta Paricaya</em>. Lalitpur: Bauddha Vihāra&nbsp; Saṃgha, 2000.</p>
",0,,b97cb40c-9ee8-11e9-ac4b-0242ac120006
