tileid,parenttile_id,resourceinstance_id,primaryimagedescription,primaryimagecaption,primaryimagefile,sortorder,provisionaledits,nodegroup_id
0a6c380d-bdfd-4b46-8572-3ef59bf3da03,None,b21b09ef-1998-4f1f-8e8b-ffe6b99f9116,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Gaṇeśa Bhajana Phalcā, view from NW; photo by Anil&nbsp;Basukala; 2021-08-03</p>
",/files/uploadedfiles/KIR4013_P_20210803_01.jpeg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d92c6c3d-93b5-4662-85d6-1866b846c4b1,None,b23905f8-e7f2-11e9-8bc4-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4160"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL4160</a></strong>. You will also find the initial report there. The latest report is always in DANAM (this page).</p>
","<p>Atāḥ Phalcā, Cyāsal, view from S&nbsp;(September 2018)</p>
",/files/uploadedfiles/LAL4160_P_20180930_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
573787a4-5ff1-4d6a-b8f0-3e941f24fb90,None,b2fd35c0-aa7b-40d1-98e3-9d268cbd6e90,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Pinchẽ Gaṇeśa Mandira, view from SW; photo by Yogesh Budathoki; 2021-06-26</p>
",/files/uploadedfiles/LAL1950_P_20210626_06.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
0170d952-f692-4b0f-b171-3319e70e3079,None,b3247856-e619-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Nārāyaṇa Mandira at Cāka Bāhāḥ (left), view from SW; photo by Yogesh Budathoki; 2019-02-05</p>
",/files/uploadedfiles/LAL2740_P_20190205_01_YuD49vp.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
058bd256-60ce-459b-8aef-6667c2d816a0,None,b345df3c-e71d-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Thati&nbsp;Sataḥ 3, view from NE; photo by Anil Basukala; 2019-06-14</p>
",/files/uploadedfiles/LAL4108_P_20190614_03.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
70ad2960-c55d-4220-9581-94cedb76e49a,None,b53e45b8-ebf5-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Mū Bāhāḥ,&nbsp;house for the esoteric deity, view from E; photo by Nashib Kafle; 2019-01-14</p>
",/files/uploadedfiles/LAL0760_P_20190114_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c8ebae9e-02c5-486a-825e-4b255bfdb12c,None,b573cb9c-9644-4567-841d-83fc0c61403b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Devala Hāṭa water tank, view from south; photo by David C. Andolfatto; 2015-04-17</p>
",/files/uploadedfiles/BTD0040_H_20150417_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b6494258-796b-4c0d-99fc-0d974de326d8,None,b5f8d23a-166a-11ea-a10c-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Gaṇeśa Phalcā 2, view from E; photo by Nashib Kafle; 2019-11-17</p>
",/files/uploadedfiles/SUN4230_P_20191117_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
5c38bbfd-e5a5-4d22-bf42-bfaee57cb57c,None,b66fa304-e68d-11e9-b125-0242ac130002,,"<p>Triliṅgeśvara Temple, view from W (November 2018)</p>
",/files/uploadedfiles/LAL0250_P_20181106_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
ead90ca9-d832-4da2-b60c-150e5159f0a0,None,b690f84e-94ec-4f89-b376-e7e3fbd55ddd,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Puncali Sataḥ, view from E; photo by Rishi Amatya; 2020-09-17</p>
",/files/uploadedfiles/LAL4236_P_20200917_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
1c75c5d8-49de-4afe-bef9-993decc11259,None,b6c2586a-e77d-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Ṭīkā Bhairava at Bhelachẽ, view from N; photo by Yogesh Budathoki; 2018-12-23</p>
",/files/uploadedfiles/LAL1710_P_20181223_35.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
68fe9ade-7588-4d4d-b671-9ada80ae2805,None,b6c6ae2c-b5f6-11ea-9e0d-0242ac130005,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Jhatāpvaḥ Lalitāpurī Sataḥ, view from NW; photo by Yogesh Budathoki; 2019-10-11</p>
",/files/uploadedfiles/LAL4189_P_20191011_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
3406880b-395d-4ee9-b377-9d510a1b53d6,None,b717f92c-5e11-11ea-8083-0242ac130006,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Ratneśvara Mahādeva, view from NW; photo by Thomas Schrom; 2020-03-14</p>
",/files/uploadedfiles/LAL0800_P_20200314_03.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
4d171448-ce92-4dd0-9b67-20a236c94802,None,b7910d9c-e915-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Maṇikula Phalcā, view from NE; photo by Christiane Brosius; 2018-09-27</p>
",/files/uploadedfiles/LAL4152_P_20180927_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
8cccbd16-4975-48b2-bb6a-023e6db91b18,None,b7a28a89-94d9-4b40-9e51-e5afdfc4e759,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Lekhagāũ Pillars, pillar 001, view from north-east; photo by David C. Andolfatto; 2014-09-22</p>
",/files/uploadedfiles/SRK0071-001_H_20140922_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
74ac6217-9f2a-40ba-945f-eb8c9e516469,None,b7adbd29-8528-4609-9ec5-fb8db9579d4d,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bicche Phalcā, view from SW; photo by Thomas Schrom; 2021-02-09</p>
",/files/uploadedfiles/KAT0941_P_20210209_03.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
dac72fe8-190c-4b2c-9a08-bb840c40d737,None,b838d133-9b23-4208-a191-91b883182755,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" /></p>

<p>If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Bhām Bāḍā Devaldhārā, view from E; photo by David C. Andolfatto; 2014-09-07</p>
",/files/uploadedfiles/MUG0040_H_20140907.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c8666fa9-c2a9-4648-b6e4-ee6796299f81,None,b83ff19b-0e10-4281-8bbc-92cff905383f,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Gaṇeśa Mandira, view from N; photo by Yogesh Budathoki; 2020-11-28</p>
",/files/uploadedfiles/KIR0055_P_20201128_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
02fda454-d76b-4cc4-a2a7-f6617e25783f,None,b8985e38-e68c-11e9-8bc4-0242ac130002,,"<p>Garuḍa Stambha, view from W (Nov 2018)</p>
",/files/uploadedfiles/LAL1341_P_20181105_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
ad56fc67-3ed0-4439-9a53-ab7073ed77ec,None,b8b26a0c-02a8-11ea-a389-0242ac130002,,"<p>Khapĩchẽ Phalcā, view from S (February, 2019)</p>
",/files/uploadedfiles/LAL4130_P_20190218_CB_kl.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
89bf65dd-0405-4982-871b-fc28293c5b57,None,b90d17aa-ebff-11e9-8bc4-0242ac130002,,"<p>Kṛṣṇa Mandira at Svatha Ṭola, view from W (October 2018)</p>
",/files/uploadedfiles/LAL1400_rph0002-2018_9862.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
0c7ccfc3-80c1-45f1-96b3-11514233ebf7,None,b92b7a0f-0268-43e8-bbe2-d83d39d6e54b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Chusyā Bāhāḥ, view of the courtyard from NW; photo by Thomas Schrom; 2020-12-18</p>
",/files/uploadedfiles/KAT0160_P_20201218_09.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
4cb0edea-27d5-4a12-be46-2ba443fd2b5e,None,b9ae5311-886f-4c4e-a207-1d16593c3d1b,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Thainā Gaṇeśa, front fa&ccedil;ade, view from N; photo by Yogesh Budathoki; 2021-07-14</p>
",/files/uploadedfiles/LAL2431_P_20210714_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
d9156b5c-cfa2-43a6-bdbf-1e1a89a633e6,None,b9c7d774-e82c-11e9-b125-0242ac130002,,"<p>Bhājudhana Bāhāḥ,&nbsp;courtyard and the god-house, view from E (May 2019)</p>
",/files/uploadedfiles/LAL2350_P_20190509_02.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
837edbb9-4c1b-4127-93f2-b29cc7c51bf0,None,b9e834fe-e680-11e9-b125-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Yatālibi Caitya at Oku Bāhāḥ, view from SE; photo by Nashib Kafle; 2019-04-16</p>
",/files/uploadedfiles/LAL2250_P_20190416_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
78d9ca1c-5470-44fd-a4a8-749a68ae3330,None,b9e8a7f4-65d8-11ea-b4c2-0242ac130006,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Chāya Bāhāḥ Bhindyaḥ, view from W; photo by Nahib Kafle; 2020-03-14</p>
",/files/uploadedfiles/LAL0720_P_20200314_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
08eaa8b1-4af9-45ab-ab0c-62d1ef011e97,None,b9ea1eba-e8c2-11e9-b125-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL0120"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/LAL0120</a></strong>. You will also find the initial report there. The latest report is always in DANAM (this page).</p>
","<p>Gaṇeśa Mandira at Ikhālakhu, view from S (October 2018)</p>
",/files/uploadedfiles/LAL0120-rph001-2018.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c40aa91f-fd47-4d7a-aef9-616c1338945e,None,ba289280-9a88-11ea-82af-0242ac130005,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Yanamugaḥ Capāḥ 2, view from E; photo by Yogesh Budathoki; 2020-06-06</p>
",/files/uploadedfiles/LAL4041_P_20200606_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b31b450e-57eb-49ba-b23a-4d5e2896e9eb,None,ba391e8f-b8ce-4cdb-9e24-8c254e2b24c6,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://lh3.googleusercontent.com/xXzTwylZHIVdlNqijkiOXyeiVV1iz7GHGTxUAlrI7m2oHAmF6crMHJq-2W-TFC5Zveqai86TU_P05eTyRqWaJXkau6bUBZh4GiHd5yGse3OSqv_3FAx8AyKOrRrBc_9NuczLsQEi48ZqkS6jUA"" style=""height:19px; width:55px"" />If not otherwise stated, all images and texts in this folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"">heidICON</a>, the object and multimedia database of Heidelberg University (type the ID-number or key words in the first line and click the search field). You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Pa&ntilde;cadevala Pa&ntilde;cadevala, view from south-east; photo by David C. Andolfatto; 2014-09-26</p>
",/files/uploadedfiles/DLK0070_H_20140926_01.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
5a0ce2f4-9729-431f-9ec4-d664c21c22fa,None,baf9c7ea-0782-11ea-b2c1-0242ac130002,"<p>Please note: All visuals of this monument folder and more are also stored in heidICON, the object and multimedia database of Heidelberg University: <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/SUN4060"" target=""_blank"">https://heidicon.ub.uni-heidelberg.de/pool/nhdp/systematik/SUN4060</a></strong>. You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Tāhā Phalcā, view from NE (October&nbsp;2019)&nbsp;</p>
",/files/uploadedfiles/SUN4060_P_20191018_01.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
c396bdab-bc28-4bfa-928e-86de94750a4d,None,bb58b263-f53c-45f6-9e1c-d9a3e5a68856,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in&nbsp;<strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Jalavināyaka Sataḥ South, view from E; photo by Thomas Schrom; 2020-04-05</p>
",/files/uploadedfiles/CHO4020_P_20200405_02.JPG,0,,2ed570f8-9323-11e9-bee1-0242ac120006
b4e06bfe-9c12-4029-a14b-0dbe869f1aa2,None,bb6b3f3e-e832-11e9-8bc4-0242ac130002,"<p><img alt=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" src=""https://danam.cats.uni-heidelberg.de/media/img/sai_copyright.png"" style=""height:19px; width:52px"" /><br />
If not otherwise stated, all images and texts in this monument folder are published under Creative Commons Attribution 4.0 License (CC BY-SA 4.0), and the copyright lies with NHDP. All visuals of this monument folder and more are (or will be) also stored in <strong><a href=""https://heidicon.ub.uni-heidelberg.de/pool/nhdp_monuments"" target=""_blank"">heidICON</a></strong>, the object and multimedia database of Heidelberg University. (Type the ID-number or key words in the first line and click the search field.) You will also find the initial report there. The latest report will always be available in DANAM (this page).</p>
","<p>Ikhā Bāhāḥ&nbsp;Nani, front view of the shrine of an esoteric deity (<em>āg&atilde;chẽ</em>) of Śreṣṭhas with Bhagavatī in the second floor; photo by Nashib Kafle; 2018-10-11</p>
",/files/uploadedfiles/LAL0090-rph001-2018.jpg,0,,2ed570f8-9323-11e9-bee1-0242ac120006
