tileid,parenttile_id,resourceinstance_id,historical event reference image,historical event reference description,historical inscription identification ,historical event references source,historical event transliteration and translation,historical event image caption,historical event references type,sortorder,provisionaledits,nodegroup_id
4a367022-8869-490b-a8f7-de81e65aabf1,e02f715f-80f2-4391-803b-00fafadd93e0,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a>&nbsp;</strong>VS 2062, 27</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
93a6d970-0936-4c51-ba24-a6dbd4bb6485,242cd75a-0b8e-4ada-8c78-d8f0e7fdd974,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 1053, inscribed on lhegā of Kvāḥpāḥdyaḥ</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 25</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
29709d91-ee65-472c-9088-6c0d26c7699a,e9a2d9de-7530-4c4c-92de-cf56fbd51510,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 953, inscribed on the folding door of the main entrance of Agaṃdyaḥ&nbsp;</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 18</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1827b002-118c-4dc3-a62d-30ed1479775c,c4428098-f312-4c9d-a909-e48c740dfe49,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 1048, inscribed&nbsp;on the beam of the hanged&nbsp; bell, in front of the Kvāḥpāḥdyaḥ&nbsp;shrine</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 146</p>
","<p>H = 13 cm (inscribed part only)</p>

<p>W = 22 cm&nbsp;(inscribed part only)</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
8d27ac30-25dc-4d6e-b87d-8b83cd811aea,0c61a5a8-c094-449c-be0b-202349dd3dc4,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 924, inscribed on a metal garland, placed on the pinnacle of <em>dyaḥchẽ</em></p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 18</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
4a44c60e-7fb4-49cf-b327-3813fdf8b309,aea4a7ee-e0ec-4f35-8fc2-ba12c5fc9713,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR/q/itu%E1%B9%83"" target=""_blank""><strong>KVPT report</strong></a> 2005 CE, 36</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
b47ab10f-cfdf-4486-87a9-345db67aa8b4,7e113d08-cf1d-49ae-a2c4-7c8630068ed7,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscriptions from NS 697, inscribed&nbsp;on the pedestals of the two stone lions in front of the <em>kvāḥpāḥdyaḥ </em>shrine</p>
","<p>H = 8 cm&nbsp;</p>

<p>W = 29.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
af03e9ce-a3e1-4d2e-97fc-0b81c816232e,777aca65-0f3b-4e58-b467-0d5d62119425,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 920, inscribed on the pinnacle of the <em>dyaḥchẽ</em> (<em>kvāḥpāḥdyaḥ</em> shrine).</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 18</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a014a24b-8085-4b10-b55d-4f69a75511d7,3e6f41bc-43a0-428d-aef2-ce722062ce07,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 1053, inscribed on pedestals of the two brass lions&nbsp;</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
32ad9b81-8304-40f8-b89c-f2f9bfde2b0c,09f57e99-ce8c-4717-836d-020e628b9fe0,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 805, inscribed on a gilt plate of a folding door, fixed for the <em>āgaṃdyaḥ</em></p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 13</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3189c7b4-e6bd-404c-870a-148d9de048d1,decd6b53-1fbf-46f4-a308-bc6c19116ac2,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 1003, attached on the lintel of the main door of the <em>kvāḥpāḥdyaḥ </em>shrine</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākya Bhikṣu</a></strong>&nbsp;VS 2062, 21</p>
","<p>H = 10&nbsp;cm&nbsp;</p>

<p>W = 17 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
babcf4b2-6abe-45ea-87fd-3de50cc99a4c,9b20df2a-2c73-4b00-a513-0be73dc638d1,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 672, inscribed on&nbsp;the Caturvyūhacaitya</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 130</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a>&nbsp;</strong>VS 2069, 3-4</p>
","<p>H = 1.3 cm (each derection)</p>

<p>W = 26 cm&nbsp;(each derection)</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
138778c1-39ea-412c-8594-3cb45aa1bfdb,928ca93a-5acf-404c-9af5-985fae92a146,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 771, inscribed&nbsp;on the Jaruṃhiti</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 134</p>
","<p>H = 13 cm (inscribed part only)</p>

<p>w = 18 cm&nbsp;(inscribed part only)</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
adef3203-837b-44ff-8bdb-1f5a507c5127,dfe3dd84-fc8b-4848-ada3-76655d521e82,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR/q/itu%E1%B9%83"" target=""_blank""><strong>KVPT repor</strong>t</a> 2005 CE, 108</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6ebcffa9-e814-42c8-8493-c766693feb71,23364fec-d3a2-4ea9-9813-3384bec72cb2,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR/q/itu%E1%B9%83"" target=""_blank""><strong>KVPT</strong></a> report 2005 CE</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
00ac1313-4f4c-4672-a314-495bd07fac96,ed98a4c8-471a-45d9-ad31-c25516953420,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 970, embossed inscription&nbsp;on the bell hanged on the left side of the <em>kvaḥpāḍdyaḥ shrine</em></p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 146</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
abeb3d06-8a5c-425d-96b1-5db043b670c8,bc2dcee4-c1ea-4358-8f49-aaa870d3ab33,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 832,&nbsp;attached to&nbsp;the fa&ccedil;ade of the <em>kvāḥpāḥdyaḥ </em>shrine.</p>
","<p>H = 39 cm&nbsp;</p>

<p>W = 27 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
901ea551-bc69-46e9-8f4a-e134288cfbe5,0ce54264-0a63-452e-87da-5eba75ae4ca6,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Embossed inscriptions</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c6cbc096-4b7d-47dd-9e69-bd3fe231e9d1,4f344ebd-5bbd-4b8f-abaf-ec74f5a0afc1,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 654</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> VS 2062, 3</p>
","<p>H = 9.5 cm&nbsp;</p>

<p>W = 19.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6ec12b25-a7c8-46fd-8007-bfd7d15f0863,bcf3e3a5-4a02-4a9b-96f2-494c9a0075d5,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Two inscriptions from NS 747, inscribed&nbsp;on the pedestals of the two stone lions flanking the main entrance of the Bāhāḥ</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 133</p>
","<p>H = 11.5 cm&nbsp;</p>

<p>W = 26.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
cf43ed62-6dff-4c81-ae7e-3cdaec0d47e2,11dc908b-f9f8-403f-82cd-13ec7790aa91,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription on the strut from an unknown date&nbsp;</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 143</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3957c11e-15da-4887-9395-63407d2f0c8c,552b25d6-02d7-4dea-8532-4164253d70fa,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inacription from NS 796</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
0c798e56-b063-4c73-8629-c10e11414c07,d4ed146f-0ff2-4f0d-930a-ed9c6927f8ea,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 838, on the strut&nbsp;</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 143</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
683e7ba9-a2dc-4a98-9cba-421510830795,089e3db2-c317-46ff-a543-50fd04ae9a01,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Copper-plate inscription from NS 983, on the left side of the Kvāḥpāḥdyaḥ<em> </em>shrine entrance.&nbsp;</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 147</p>
","<p>H = 16 cm&nbsp;</p>

<p>W = 21 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1ea22c1d-7506-4e71-adaa-46c7ac66942e,0e4faaf8-b358-4690-b04d-741e39e8fa39,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>The stone inscription from NS 1049, south of the gate to the main shrine</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 148</p>
","<p>H = 34&nbsp;cm&nbsp;</p>

<p>W = 44 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
af50eb5c-5b55-4149-add7-6eb875f9192f,e2b5ef07-439c-4bfa-96c2-c0765d95fbd7,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 144</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
6478f6a6-84e9-4401-bf52-716a7412d361,99cc593d-b0c8-4b14-bc32-b300a296ef67,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Copper-plate inscription from VS&nbsp;1948, under the roof, above the <em>kvaḥpaḥdyaḥ</em> shrine entrance</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> VS 2062, 22</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
bc5e253b-1b86-4659-ba56-84c5b0d6d7f5,f93e633e-cab3-43d7-ac8f-50d3d8f831e8,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscriptions from NS 783,&nbsp;on the right and left of the main entrance of Ituṃ Bāhāḥ</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a>&nbsp;</strong>VS 2069, 51-56</p>
","<p>H = 43 cm&nbsp;</p>

<p>W = 32 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d8772002-b270-4433-9b7d-041d06ea8164,258ae878-cbc4-438e-bee7-9b2b56c4036b,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscriptions from NS 783,&nbsp;on the right and left of the main entrance of Ituṃ Bāhāḥ</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a>&nbsp;</strong>VS 2069, 51-56</p>
","<p>H = 43 cm&nbsp;</p>

<p>W = 32 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c1576383-7f62-460c-9d47-50e6e530e9e6,e34580cc-1a1a-43ff-b440-633177481953,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 10-11</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
39d0c17c-dcfa-4eaa-95f4-6f08206b4dc8,680e56a9-6485-4704-b13b-23cb3f797b74,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 135</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fa6daf04-74fc-4b22-ab93-0540eed1e80a,8dd6fad9-d2db-4b1f-bc0d-d5e0ef6480ba,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a>&nbsp;</strong>VS 2062,, 6-7</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
ae16f12d-26ff-43f1-8617-e7c4ef76ee12,d0bebc6d-4222-4bdf-af10-3cac5fc03089,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a>&nbsp;2005, 134</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/SSJP3PFI/q/gutschow"" target=""_blank""><strong>Gutschow&nbsp;</strong></a>2011, 757</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c24ff174-3a8e-4bfe-aaed-a0c3920248c7,75e6f663-a405-48e1-bb44-b0241d832d51,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><strong><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/H3T534BC/q/kantipur"" target=""_blank"">Ś. Rājavaṃśī</a></strong> VS 2027, 132</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/5UE3H7K9/q/samya"" target=""_blank""><strong>H. Śākya</strong></a> VS 2036, 29-31</p>

<p>&nbsp;</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fedd3f20-3e17-47f8-a72c-1514075c99e8,41fe1a21-636d-43ae-a55e-5cc285a338be,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 139</p>

<p>Inscriptions on the three courtyard windows of the north wing.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c8b93d02-ef93-49ec-a939-37ed6a89b4a6,c606f72e-8248-46fe-a5d8-1b0f6912f52d,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 139</p>

<p>Inscriptions on the three courtyard windows of the north wing.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c1d4c914-5ffe-45bb-9ba8-40a42b44201c,9bf2380d-448e-43af-a5d2-97cccffbc791,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscriptions on the wooden strut</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 142</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c79b3924-7206-4e06-94ef-07e6ccf414fc,47869882-8db7-4783-82ff-291c21457b10,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 1036, inscribed&nbsp;on the pedestal of the statues</p>
","<p>H = 5 cm&nbsp;</p>

<p>W = 17.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
07f0f802-808d-4785-9334-f8d64fae55b4,1fba1734-0407-4f2a-a1af-8d28120a947d,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from unknown date</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e5142a2a-dc64-45da-8b19-af08ce28100f,57988dce-9e96-4a99-9450-4a8a64e96cf4,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from VS 2044</p>
","<p>H = 23 cm&nbsp;</p>

<p>W = 28.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
1d2367d2-7377-4f31-bb12-ca845253aa62,bc5d5e69-24b8-4fd1-9c1b-63b4135e07cd,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>The stone inscription from NS 1049, north of the gate to the main shrine</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 148</p>
","<p>H = 34&nbsp;cm&nbsp;</p>

<p>W = 44 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
c135bae0-ffc6-46f5-b23a-09e3cfd508e3,5815afe9-471a-4069-8b8a-0827c8fde9ff,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from an unknown date</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
7b7bc688-f65f-4808-982a-286edda23d18,00a29888-658f-4a6f-8f05-639eff59ca47,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Brass plate inscription&nbsp;on the north wing courtyard fa&ccedil;ade</p>

<p><strong><a href=""http://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/IIDS25XK"" target=""_blank"">S. Śākyabhikṣu</a></strong> 2005, 26</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a79cb290-52fa-4630-ae89-af815f682de3,adcb4d2c-9570-4709-8a21-bb8eb211877c,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 1036, inscribed&nbsp;on the pedestal of the statues</p>
","<p>H = 5 cm&nbsp;</p>

<p>W = 17.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
e5fb7ca4-f3ba-4008-913a-f51287768925,46fabfe1-a5e2-473a-b1f4-4ad739147d5e,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR/q/itu%E1%B9%83"" target=""_blank""><strong>KVPT report</strong></a> 2005, 33</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
fadc1651-57d1-45fc-b22e-2f35c5caea2f,e73fe8d9-8bd1-4199-8ea4-bace40dff2fc,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from an unknown date, inscribed&nbsp;on the metal&nbsp;statue</p>
","<p>H = 00 cm&nbsp;</p>

<p>W = 00 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
8b19711e-721a-43e8-9ed1-29501836e5d3,bd052ef7-3153-4ff0-95c5-4509637383cf,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>A stone inscription from NS 812, installed on the courtyard fa&ccedil;ade of the east wing.</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 140</p>
","<p>H = 44 cm&nbsp;</p>

<p>W = 56 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
a1ef5301-3eef-4516-8bef-b7e22240a7fd,976ca540-8a65-4953-8a42-981dec51303f,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>The stone inscription from NS 502, located outside the Caitya&nbsp;</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 128</p>

<p>&nbsp;</p>
","<p>H = 62 cm&nbsp;</p>

<p>W = 32 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
0ec5ef9d-7634-43fc-8079-8b6fd3663a71,59f40571-daff-4e5d-863a-3f05ee458608,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p>Inscription from NS 795, on a small bell in front of the <em>kvāḥpāḥdyaḥ</em><em> </em>shrine</p>

<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 138</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
7189d77d-e21e-4b66-9cdd-027b3100cc6d,54fb3c18-0853-4e2b-9553-70e0899a4662,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,,,,"<p><a href=""https://www.zotero.org/groups/2247442/nhdp-bibliography/items/itemKey/3VBHK7CR"" target=""_blank""><strong>N. Śarmā</strong></a> 2005, 139</p>

<p>Inscriptions on the three courtyard windows of the north wing.</p>
",,,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
3497b42b-cfbe-41ce-83b1-c61d9640b862,e0e7ca5d-70ba-4aac-a7c9-690ef2df40ce,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 801</p>
","<p>H = 46 cm&nbsp;</p>

<p>W= 27.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2dcc7deb-0fe2-4278-b728-22803c319ca8,f616052f-192e-4792-a715-7777692a8538,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 801</p>
","<p>H = 46 cm&nbsp;</p>

<p>W= 27.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
37bd1913-50a4-4004-863e-c4dec952f6f3,41f01fb4-7cc8-44c8-a3b7-521907f0a98e,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 821</p>
","<p>H = 49 cm&nbsp;</p>

<p>W = 30 cm&nbsp;</p>

<p>&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
8d96068e-df53-4e6c-b7f0-a43d56569826,c3b3bb3a-1834-4d9d-b7a5-ae627bbcd4b3,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 777</p>
","<p>H = 56 cm&nbsp;</p>

<p>W = 38 cm&nbsp;</p>

<p>&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
2e52a236-ca61-4165-b4a6-4bd95cc8c2f8,e0265aaa-e297-4702-b711-9e866f17e9e0,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 830</p>
","<p>H = 7.5 cm&nbsp;</p>

<p>W = 36 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
d0bac441-2095-40bb-b997-280d7f622647,ae6823f0-f9ea-4a53-b9d0-40cab23d7368,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 830</p>
","<p>H = 7.5 cm&nbsp;</p>

<p>W = 36 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
88fe430c-713c-4bae-b266-15357c02fb15,ff0739e1-9736-49a5-be0b-36a612ceb878,cfc0099e-f15d-4c3e-8d8f-e048222f7956,,,,"<p>Inscription from NS 801</p>
","<p>H = 46 cm&nbsp;</p>

<p>W= 27.5 cm&nbsp;</p>
",,,0,,ff5994c6-a321-11e9-8e7b-0242ac140004
