tileid,parenttile_id,resourceinstance_id,monument assessment ,monument other threats,monument identified threats,sortorder,provisionaledits,nodegroup_id
7689c519-4444-40f9-abc3-23f19c1c9252,None,bbf0265a-2f5e-46cf-a7b1-321c77b3d84b,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
f887a0f5-6c10-4f4d-b32e-c55ca128b833,None,bc3c1b44-e60d-11e9-8bc4-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired),Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The neighbouring houses were torn down after the earthquake of 2015, leaving the Phalcā&nbsp;truncated and severely damaged. In 2019, these houses were mostly rebuilt and their walls were once again attached to the Phalcā. In summer of the same year, the Phalca was dismantled and rebuilt again. This&nbsp;underlines&nbsp;the importance of <em>phalcā</em> in certain neighbourhoods.</p>
","Other,Wall cracks,Missing stones at plinths",0,,30409102-9323-11e9-abc0-0242ac120006
7772f7fb-4bea-4246-adb9-682df3820960,None,bc7fbe06-eec3-4f9d-8bf0-e72186e51e0b,Structural damages,,Wall cracks,0,,30409102-9323-11e9-abc0-0242ac120006
8aff0c87-61ea-44f0-8494-a62c78648e35,None,bd721439-4d10-41da-b917-532f375c7d40,Repaired ,,,0,,30409102-9323-11e9-abc0-0242ac120006
63fe910d-a655-4858-8a4b-2ffc6017cf44,None,bd790583-27ca-4af9-8c0f-19a8ef459c91,Surface damages,"<p>Pillar MUG0060-002 was most probably damaged during agrcultural&nbsp;activities. Further similar damages may occure in the future if the pillars are not isolated and protected.</p>
","Erosion,Other",0,,30409102-9323-11e9-abc0-0242ac120006
6aec6d5b-8e65-4f61-ba3f-7858159e5ef0,None,bdca6826-e8d3-11e9-b125-0242ac130002,Repaired ,"<p>The rainwater gutters have&nbsp;not been properly installed;&nbsp;water damage therefore&nbsp;poses a&nbsp;risk to the monument.&nbsp;The two-storey&nbsp;<em>sataḥ&nbsp;</em>is a risk to the temple during earthquakes&nbsp;as it has been built&nbsp;in RCC.</p>
",Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
251391e1-611a-4c26-856c-17dad8e46ff5,None,bdd6cf60-bf76-4b4c-b840-05df41a35429,"Repaired ,Good (very few light surface damages, renovated or repaired),Restored","<p>The temple appeared in a good state of conservation when it was surveyed in 2014 and 2018.&nbsp;</p>

<p>The temple is built against the slope of the mountain. Natural land pressure and erosion may, in the long term, put pressure on the structure and threaten its stability.&nbsp;</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
c120dc44-5d59-438b-808f-fa23d7e79aee,None,bde08b8a-e5ed-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
19feff1f-1762-4e66-a83f-5b3bbb8e5661,None,be9d31f0-2cb2-40d0-8af9-3df0fcbb0040,Restored,"<p>Following the disastrous fire in 1914 the&nbsp;Gumbā was rebuilt. In&nbsp;2008, the historic courtyard building was razed to the ground and replaced with a concrete structure. Around 2000 the Gumbā &#39;s portico was dismantled and reconstructed as a reinforced concrete structure. Today, its concrete slab roof is leaking and has caused damage to the new wall paintings.</p>
",Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
8c822714-9cc0-434a-97d6-25436a45f5e8,None,bee5d202-74c6-11ea-a71c-0242ac130006,Rebuilt,"<p>Rebuilt in 2019 after suffering heavy damage&nbsp;due to neglect and the effects of the 2015 earthquakes.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
60839f1c-8d4d-408d-94ae-2b8357fc6b88,None,c0655dd4-e671-11e9-8bc4-0242ac130002,"Good (very few light surface damages, renovated or repaired),Rebuilt",,,0,,30409102-9323-11e9-abc0-0242ac120006
cecf8770-aaab-4f44-bc02-65e675379e8d,None,c07ed9a8-8a2b-4453-9478-803722743140,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
f97384cb-4f68-4a17-9f3c-3f73ea6343b5,None,c0e068c4-3861-4dda-b854-bf9090b1943b,"Good (very few light surface damages, renovated or repaired),Rebuilt",,Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
50db03a7-8d87-4e21-9ee7-61856bc5a338,None,c14d067e-43e0-40e2-9285-b46e67f7512e,"Good (very few light surface damages, renovated or repaired)",,Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
b39dfc40-25da-415a-91c2-966c3a263ce2,None,c1999448-f401-11e9-8649-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
baa9ab35-cb8c-4a0e-9a59-8b4704204ec9,None,c1c37f40-b4fa-4cc7-89ab-ab47dd29262e,"Collapsed,Rebuilt","<p>The site was reconstructed in brick and concrete after it collapsed.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
31cc60f9-24f3-44e9-97cd-297fe83ba3fe,None,c232bdac-f1a0-11e9-8649-0242ac130002,Repaired ,"<p>The adjoining RCC stiff buildings will hit this monastry&nbsp;during an earthquake and could damage the monument significantly.</p>
","Encroachment ,Water damages,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
40c0ff90-11d3-445f-8c6e-bfe096e1dbf6,None,c264266c-a68e-4301-a3d2-4dec489ccb0f,"Rebuilt,Repaired ",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
e45555f4-3f68-4515-a911-abc1a0a72342,None,c424b153-f094-485f-9869-38b571398549,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
3000fba3-4c7c-4823-9eab-4d194c23b216,None,c473d060-68b2-4ac2-9625-d83b71151062,"Rebuilt,Surface damages","<p>The <em>hiti</em> was partly reconstructed&nbsp;with inappropriate building materials and excessive use of cement mortar. Little of the original building&nbsp;fabric, the spout, statues, and some edge corner stones,&nbsp;survived.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
c481d246-7745-415b-98c4-250eefbc1b08,None,c50fc4bd-3c46-48be-87b7-d9a01da0a631,"Good (very few light surface damages, renovated or repaired)",,Plants,0,,30409102-9323-11e9-abc0-0242ac120006
6fd19692-9f47-4a78-be75-4a79f7fbe9a3,None,c5248a52-966b-43c2-bc90-4d30d6ba824a,"Other,Structural damages,Surface damages,Restored","<p>The Fountain is almost completely covered with cement. This would make any future restoration complicated. Cement may break in some place and, with it, take away pieces of the original stone facing of the Fountain.</p>

<p>Water does not come out from the medieval stone spout anymore.</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
25640882-d422-4736-8bd5-54f6acffd8e5,None,c566021c-f3ef-11e9-8649-0242ac130002,"Good (very few light surface damages, renovated or repaired),Rebuilt",,,0,,30409102-9323-11e9-abc0-0242ac120006
32273fa6-aec4-415d-a3a4-912707b27ae3,None,c5b0b399-6128-4f61-8c17-3299d977626a,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
1a5be9d2-e782-4d27-99b8-629fecfa30e8,None,c65d730c-e80b-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
00787af1-8a8c-4dfc-85b4-6ab8be6a1454,None,c6c9638b-35f0-4420-be0b-f53c95df6449,"Good (very few light surface damages, renovated or repaired)","<p>A traditional split blue pine shingle roof is&nbsp;protecting the building, however, the roof is in need of repair/replacement.</p>

<p>Since the building was gifted to the Serlo monastery there is littele hope that it will be properly maintained and protected.</p>
","Water damages,Missing stones at plinths",0,,30409102-9323-11e9-abc0-0242ac120006
61346099-0677-428e-8d1e-a107b74b927e,None,c71c03f4-1149-454a-8e88-3e1a9e8d9ec5,"Good (very few light surface damages, renovated or repaired)",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
834c7be6-ec11-49c7-9e1a-8764871a54fb,None,c72a8936-6822-11ea-8083-0242ac130006,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,"Wall cracks,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
1b1e4494-794f-454c-9cee-c392e300da9e,None,c79cc000-e8f2-11e9-8bc4-0242ac130002,"Rebuilt,Heavily damaged (collapsed, demolished, major cracks and structural damages)",,,0,,30409102-9323-11e9-abc0-0242ac120006
f96bbf37-c32d-4d62-92e7-426cc7551f3d,None,c82a4429-3f99-488c-9126-08e90a83a573,"Structural damages,Other","<p>All the monuments are more or less leaning towards&nbsp;the central temple. A concrete slab was recently installed&nbsp;around the central temple in order to prevent the collapse of the monuments.</p>

<p>A concrete shelter and a metal radio tower were&nbsp;installed directly to the northwest of the temples. The construction of these structures probably damaged the archaeological remains&nbsp;in the subsurface.</p>
","Other,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
7893f531-b4c0-4cb8-8cfb-a07308de3e7a,None,c8834722-30f6-11ea-a67f-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>According to locals, the statues of deities that were once placed in the niches were stolen some time&nbsp;in the 1980s.</p>
","Encroachment ,Other,Road widening",0,,30409102-9323-11e9-abc0-0242ac120006
1116ab1d-1f8c-4985-8274-243ba1dc67b1,None,c8a590ea-78b0-437c-b392-20614ceb58e5,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
cbcca590-ef97-463c-96f9-4380f21a6efb,None,c8b1d0f0-4fa7-47f0-b318-f57249bab295,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
a382a89d-2967-41a3-8d6b-741b784c980b,None,c9073acf-a4d3-42a6-b3e0-64bba8d596e3,"Good (very few light surface damages, renovated or repaired)",,Plants,0,,30409102-9323-11e9-abc0-0242ac120006
a2903d20-31b7-4c16-8b4f-1319b6e4437a,None,c955a75b-f223-473f-a256-82f8a1d068f5,"Rebuilt,Restored","<p>The historic Phalcā visible in&nbsp;photographs from 1968 has since&nbsp;been&nbsp;replaced by a crude brick and concrete&nbsp;structure. As of July 2020, the concrete frame is being &quot;beautified&quot; with&nbsp;<em>dāci apā </em>bricks. A pitched concrete roof has been added to the building.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
1f22bfae-14cd-4af8-b19f-26f760396b19,None,c977c8df-04ac-46d1-a6da-b0b268b33baa,"Surface damages,Rebuilt","<p>There are no direct threats to the monuments, besides erosion.</p>
",Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
d35b7a10-c61d-498b-ae4a-2db79c3c396b,None,c98dc194-e676-11e9-8bc4-0242ac130002,"Good (very few light surface damages, renovated or repaired),Rebuilt",,,0,,30409102-9323-11e9-abc0-0242ac120006
184efa82-fb21-4016-be08-a9c0929332e6,None,c9bc2916-eb40-11e9-8bc4-0242ac130002,Collapsed,,,0,,30409102-9323-11e9-abc0-0242ac120006
63f871f2-a915-432c-881c-ba43132092b8,None,c9fb4246-b740-47fb-b2a3-c5776039167f,Restored,,Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
d7102a52-4bbb-4ea6-ab97-225ebf1eb5ef,None,ca03a00c-e96a-4eef-bd2e-13f7942459a5,"Restored,Good (very few light surface damages, renovated or repaired)","<p>The temples were in a fair condition when they were surveyed in 2014. The proportions of the recently installed&nbsp;<em>āmalaka</em>&nbsp;rings are inacurrate (too thick).</p>
",Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
8a7e1342-5645-4599-9b94-1af115c25aa1,None,ca193ec5-9ef4-48dd-b4ba-3158b6996350,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
e76596f7-7b01-48be-8985-22d2a922b367,None,ca2cb4c6-e6b6-11e9-b125-0242ac130002,Repaired ,"<p>A handful of&nbsp;new structures such as the&nbsp;well, the management building and the image of Buddha in a raised stele are recent additions and pose a&nbsp;direct threat to the historical nature of the area. The process of beautification can be dangerous even though&nbsp;it was done by the local committee with genuine care.</p>
","Other,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
52182b93-bcd6-47a0-9fb7-5ed23170032e,None,ca467b46-96fa-49e4-a093-6da5a304fcc8,"Heavily damaged (collapsed, demolished, major cracks and structural damages),Surface damages","<p>Pillars 002 and 005 are both missing vertical sections. The cause of these damages (human, natural) remains unclear.</p>

<p>The pillars are located near dwellings. This situation places the artefacts at risk of volunteer or accidental damages caused by domestic activities.</p>
","Road widening,Erosion,Encroachment ",0,,30409102-9323-11e9-abc0-0242ac120006
76a81928-14ff-4d66-b550-f51048a9164d,None,ca61f6c0-e681-11e9-8bc4-0242ac130002,Rebuilt,"<p>The reconstruction process has stopped; the project is waiting&nbsp;for the next round of funding to be released.&nbsp;This has led to a loss of original materials and to the deterioration of the carved doors and windows.</p>
",Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
14e2b1c1-7335-4ceb-a27e-8b11cd74953a,None,ca7dd19e-f7af-11e9-8649-0242ac130002,Collapsed,"<p>The building&#39;s roof and first floor collapsed completely in the 2015 earthquakes. The poorly constructed temporary metal roof cover does not protect the building properly. Further damage to the remaining ground floor ruin is evident. Some salvaged timber components such as remnants of the five-bay window have been&nbsp;stored in a shack to the north-west of&nbsp;the Sataḥ. They have not been inventoried and are not properly protected against the damp.</p>
","Termites,Erosion,Wall cracks,Missing stones at plinths,Water damages,Plants",0,,30409102-9323-11e9-abc0-0242ac120006
47421b79-e91b-484b-aacf-cb9f5ba682f1,None,cb03ff18-e75a-11e9-8bc4-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
2d36999b-469e-44af-b45d-b276d4396c84,None,cb1604cc-eb5d-11e9-b125-0242ac130002,"Good (very few light surface damages, renovated or repaired),Repaired ","<p>The southern backyard is full of debris. The walls are threatened by&nbsp;damp&nbsp;due to lack of drainage.</p>
","Plants,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
256327d5-5dd4-4b65-9f3d-9dec540b42a9,None,cb193cf8-529c-4656-9468-05af05cdcdc5,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
08defe74-5e76-4f00-bd64-dc6e0bcac67c,None,cb4026bb-ffb1-473c-be38-7256bd1f8700,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
c340fa62-943e-4b45-8b29-be05b718e10b,None,cbae4fa5-4717-4c6c-9b34-eb8d696a09ba,"Good (very few light surface damages, renovated or repaired),Restored",,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
8504a9c7-cd03-425e-b3aa-b42617d5ad89,None,cbbbc576-3b42-11ea-b44d-0242ac130006,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,"Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
f36d1584-c1b8-43fe-9fe5-26e429e47e77,None,cc076a1e-4e0a-11ea-8083-0242ac130006,Rebuilt,"<p>The Phalcā was recently rebuilt from the ground up with new building materials. No historic elements of the old Phalcā have survived&nbsp;or have been integrated in the reconstruction.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
9a2cf97a-bc1f-4fd1-8922-1969bb68f12a,None,ccb98862-3d06-11ea-a19a-0242ac130006,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,"Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
0aa297d6-7b2d-4404-af23-86b80021b13e,None,ccd765bc-e900-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,"Encroachment ,Erosion,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
e6cd637c-56c8-4377-bde9-f2a0fb105f95,None,ccfc9e0a-70ea-11ea-966a-0242ac130006,"Repaired ,Good (very few light surface damages, renovated or repaired)","<p>The earth mound of the <em>stūpa </em>has been preserved in its original form and is covered with&nbsp;grass. The addition of a concrete balustrade supporting oil lamps seriously impacts the monument&#39;s visual integrity. Other recent interventions such as the cement plastering of the shrines and the construction of a steel-frame corrugated roof above the eastern shrine threaten the <em>stūpa</em>&#39;s authentic appearance. The monument has been encroached by modern buildings to the south and east.</p>
","Encroachment ,Road widening",0,,30409102-9323-11e9-abc0-0242ac120006
3ce5a6ef-4adf-4004-876c-09026b74b1b3,None,cd358e72-4b24-4377-9061-27b9e408dbb5,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The building&rsquo;s squat floor plan with its many thick masonry cross-bracing walls, minimal floor to ceiling heights, very small window and door openings, massive amounts of timber ceiling beams resting on hardwood wall plates, and large crossbeams above the arcade openings make such a structure relatively resistant to seismic movements.</p>

<p>However, years of negligance and the complete lack of maintenance have caused heavy damages in the southern half of the math. Several rooms and balconies are threathened by collapse and all flat roof terraces are leaking water to the floors below. The northern half of the building with sloping tile roofs is in comparatively better shape, however rising damp has taken its toll on groundfloor timber wall plates and joists.</p>

<p>A section of the east-facing outer wall collapsed in the 2015 earthquake and was temporarely repaired with funds provided by the German Government.</p>
","Erosion,Plants,Termites,Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
5ec29181-cc1d-4f95-a7d3-3c81ff1d8b55,None,cdc824f7-fbb4-4aa3-b164-441876d29ed8,Rebuilt,,Encroachment ,0,,30409102-9323-11e9-abc0-0242ac120006
71cd6965-51c5-4720-9850-2d01d93dbd46,None,cdeafb74-f3cf-11e9-a3c8-0242ac130002,,"<p>The floor height of the courtyard has been raised due to construction work that added concrete tiles over the original brick floor. As a result, the plinth of the caitya is closer to the ground than it was before, making it more vulnerable to rainwater. Haphazardly parked motorbikes could pose another threat.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
88fdc5a9-2e9b-4cc3-b6c0-290e82fbf7a7,None,ce814212-e698-11e9-8bc4-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>The residential building to the east has encroached upon the&nbsp;main sanctum building. The rainwater poses a&nbsp;high risk to the building because of&nbsp;this&nbsp;attached building. The site was severly damaged after the 1934 earthquake.</p>
","Encroachment ,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
2a551c6e-674c-413f-a2a9-39da05c64580,None,ce9b3552-e916-11e9-b125-0242ac130002,Collapsed,,"Water damages,Plants,Wall cracks,Erosion,Termites",0,,30409102-9323-11e9-abc0-0242ac120006
afa5bda8-ce7c-4f28-8969-ad8a9686e5cb,None,ced28492-e666-11e9-b125-0242ac130002,"Repaired ,Heavily damaged (collapsed, demolished, major cracks and structural damages),Rebuilt,Demolition/Dismantling",,"Other,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
94119ebb-7b7b-457f-a6ba-ea0c2b9ee809,None,cf2cf2a2-fbb9-11e9-a3c8-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Good (very few light surface damages, renovated or repaired)","<p>Some planks are slightly&nbsp;damaged.</p>
",Other,0,,30409102-9323-11e9-abc0-0242ac120006
e0aedad0-58e0-4de0-bb74-87928599408a,None,cf39fef8-b9bb-4b7d-a27d-48b4b3750d7a,"Rebuilt,Restored","<p>In 1999 CE, sections of the&nbsp;Bāhāḥ were threathened by collapse. Earlier, parts of the timber-framed roofs were caved in and replaced with make-shift metal shed roofs. The roof of the south wing was&nbsp;covered with a fraided tarpaulin.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
57fa8ebd-11d4-463d-8588-64f085e0716a,None,cfc0099e-f15d-4c3e-8d8f-e048222f7956,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Surface damages","<p>The fa&ccedil;ade&nbsp;suffers heavy damage due to&nbsp;moisture seeping from the ground. The plasters have worn off and the bricks are destroyed. The traditional roof tiles can be seen stacked on the site.</p>
","Water damages,Plants,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
1d605cee-9de4-4406-a389-fababfbd7c39,None,cfcdabd6-e80c-11e9-b125-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Encroachment ,Termites,Wall cracks,Plants,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
2e433b80-573a-44af-b84a-235058190bbf,None,d024e070-e7f5-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>The traditional roof cover requires regular maintenance. Inappropriate materials such as modern brick, ceramic tile and steel fences have been used.</p>
",Water damages,0,,30409102-9323-11e9-abc0-0242ac120006
c3c64626-4e0b-45ab-8c67-ef5a1115c3fe,None,d05bfad4-e696-11e9-b125-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)",,"Plants,Wall cracks,Missing stones at plinths,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
88860e32-5210-426d-a030-7c953dda94f5,None,d134c8da-df36-486b-9582-93e5f2cf9146,Repaired ,,,0,,30409102-9323-11e9-abc0-0242ac120006
57943d3d-06d4-40be-80c6-3bdf47707b4a,None,d13be190-1750-11ea-ac74-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)","<p>The plan for the proposed drawing by Rupesh Shrestha and Dr Rohit Ranjitkar mentions that&nbsp;the high voltage transformer in the west end of the monument is dangerous for the&nbsp;monument. (p. 8 of the Plan with the Proposed Drawings for Ko Baha Pati, Kobahal, Lalitpur, May 2017).</p>
",Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
e09f4dc4-0e93-4777-b38a-6bb25573f604,None,d188f409-0b23-4616-93a8-6ba1fa524630,"Good (very few light surface damages, renovated or repaired)",,"Other,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
3000066f-51e6-4759-aaa7-404771c49ec6,None,d2578f40-cfce-4450-a8c1-3092c08ef487,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
8f5a24de-c553-4066-b353-696c4731e404,None,d292d972-7a85-4e3e-8af6-75db779adaab,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
7cbb195c-6f3e-4424-aca8-0d960103e24d,None,d2d6cf8f-9c71-417f-b82c-89f487f13a74,"Heavily damaged (collapsed, demolished, major cracks and structural damages),Structural damages,Collapsed","<p>The corbelled dome has completely collapsed inside the pavilion.</p>

<p>The pavilion is built against the slope of the hill. The latter is most probably slowly pushing the monument downwards (to the south). This natural pressure would be very difficult to tackle without important investments in terms of land retaining structure. An alternative would be the careful dismantlement and reconstruction of the pavilion in a safe location.</p>
","Plants,Water damages,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
d8e41517-fc94-41b6-ab61-0ed4dbbbe09b,None,d3c6eaf6-e76f-11e9-8bc4-0242ac130002,"Heavily damaged (collapsed, demolished, major cracks and structural damages)","<p>The house itself suffered major cracks due to the earthquake and was declared unlivable. This&nbsp;puts the Phalcā in danger too.</p>
",Wall cracks,0,,30409102-9323-11e9-abc0-0242ac120006
f20bf002-6cd2-48cb-95f7-a8a273e20e25,None,d46efa17-704b-4706-be58-fe535e26bbfc,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
02e3c919-9777-43da-aedb-904396539e8d,None,d5354d0a-fb98-11e9-a3c8-0242ac130002,Rebuilt,"<p>Under construction (June 2019)</p>
",Missing stones at plinths,0,,30409102-9323-11e9-abc0-0242ac120006
2bc98f9a-7af6-40ba-aec3-6859f780dc66,None,d5d76955-24df-4827-9df5-d9f9679da6b5,"Good (very few light surface damages, renovated or repaired)","<p>The pavilion was in a very good state of conservation when it was assessed in 2015.&nbsp;</p>

<p>The site is often used as a picnic area. This activity generates a pollution of the site with detritus and plastic waste scattered around the monument and near the river.&nbsp;</p>
","Other,Erosion",0,,30409102-9323-11e9-abc0-0242ac120006
a7de864a-2b83-4a30-81d7-354b10d8a4b8,None,d62e32fe-b78c-43af-817c-edb16e6d7ae8,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
3a35098f-4b69-466f-966f-3298abd5dc73,None,d642cefe-408c-4943-9405-b0aebe0d82a1,Rebuilt,,,0,,30409102-9323-11e9-abc0-0242ac120006
179b66a3-b8d1-49da-9eb3-33501f0ba95e,None,d691fdfc-ba4f-4035-b3cf-82e6a6b14169,Rebuilt,"<p>Collapsed 1934 and 2015</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
6b1348bc-1e8d-41b0-b23c-da173e5d591f,None,d7c4e686-d20c-4141-9a25-dfc5d3ccab45,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
3c5260a3-99f5-4281-ab4c-dee2b47298b2,None,d7d38dd2-f338-11e9-8649-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths),Rebuilt","<p>Loss of original materials like timber members and stone inscriptions because of discontinued use.</p>
","Water damages,Wall cracks",0,,30409102-9323-11e9-abc0-0242ac120006
76f96e1b-67e6-469f-b0dd-7badf7c935b6,None,d966be8e-e82b-11e9-8bc4-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,Road widening,0,,30409102-9323-11e9-abc0-0242ac120006
8c84466c-ec51-496f-920f-89ff4c1469c6,None,da572af6-f404-11e9-a3c8-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
ea51af0e-ebb7-4d02-b2c3-c425c42a3525,None,dacad8ea-e7e1-11e9-b125-0242ac130002,Repaired ,"<p>The pond is full of plastic wrappers and empty water bottles thrown in by passersby. The low&nbsp;metal chain barrier does not seem to work.</p>
",Erosion,0,,30409102-9323-11e9-abc0-0242ac120006
99707605-3fbc-478d-aff7-437748e21165,None,dad90976-01e3-11ea-8f3c-0242ac130002,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
c500eae6-5ae9-4114-b948-0562574394f3,None,db4d5da7-cd79-4f96-b624-d28bdef73274,"Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
7f3e4abb-f242-4485-8422-c6a3a07dda94,None,dbacea6d-e4a2-4ac1-93ff-0a0c3323fa97,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)","<p>The artefacts are all in a good state of conservation, although the heavy paint of the pinnacles will, in the long run, cause damages due to impeded water evaporation.</p>

<p>The Varāha statue is unique in the region and of great artistic and historical value. Its placing in an outdoor shrine, with no protection from rains nor from thefts, needs to be adressed by the concerned religious autorities, devotees and the Department of Archaeology.</p>
","Erosion,Other,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
bd1a07fb-71fe-4c8e-89be-f04bcc7a255e,None,dbee183c-e72c-11e9-b125-0242ac130002,"Slightly damaged (minor damages such as minor cracks, plants, missing stones in plinths)",,,0,,30409102-9323-11e9-abc0-0242ac120006
c7848022-dc5d-41cc-8866-a7d940373ebe,None,dc5306f4-f571-11e9-8649-0242ac130002,"Rebuilt,Good (very few light surface damages, renovated or repaired)",,,0,,30409102-9323-11e9-abc0-0242ac120006
251b4d03-444a-4fbe-9610-c0331170b6a1,None,dc691a70-2258-11ea-b9b1-0242ac130002,Rebuilt,"<p>The RCC slab and beams have&nbsp;disintegrated and there are cracks in the walls caused by the 2015 earthquakes. See also photo documentation in the section &quot;Monument images after 2015&quot;.</p>
","Wall cracks,Water damages",0,,30409102-9323-11e9-abc0-0242ac120006
1bc44b91-e056-4dfc-a4d6-883241a66058,None,dcf4fb94-4f23-4804-967a-f9c7b13910bc,"Good (very few light surface damages, renovated or repaired)","<p>With the exception of the broken and unusable water vessel (<em>jaḥdhuṃhiti; </em>object number 10), the site is in good condition.</p>
",,0,,30409102-9323-11e9-abc0-0242ac120006
